"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"2759","SCP2",2.21943379159477e-13,0.40408387899025,0.958,0.875,5.38434637840891e-09
"2760","STK3",2.2259695099694e-13,0.434526229598034,0.418,0.334,5.40020203118577e-09
"2761","BCOR",2.32562317412004e-13,0.791033767659636,0.333,0.209,5.64196182041522e-09
"2762","BRMS1",2.38804017018175e-13,-0.148487127973081,0.411,0.421,5.79338545286091e-09
"2763","ZNF737",2.39997426854764e-13,0.632119404262828,0.156,0.101,5.82233757549657e-09
"2764","SRSF11",2.40504632967141e-13,0.272127290972379,0.892,0.846,5.83464239578283e-09
"2765","THAP6",2.42824348236118e-13,0.630047413356391,0.308,0.214,5.89091868820821e-09
"2766","STK39",2.43861020590738e-13,0.359341338994689,0.287,0.222,5.9160683595313e-09
"2767","CDKN2D",2.50344234698137e-13,-0.396652210922972,0.209,0.246,6.0733511337768e-09
"2768","GTF2IRD2",2.54164555888837e-13,0.723103040553035,0.131,0.081,6.16603212586319e-09
"2769","RPL21",2.5873387221404e-13,0.160723291154342,1,1,6.27688373991262e-09
"2770","TAB2",2.60528543094585e-13,0.476934401653907,0.336,0.253,6.32042245547464e-09
"2771","PRSS21",2.61991336348157e-13,-0.362018748250233,0.134,0.17,6.35590981980629e-09
"2772","SPAG7",2.62082224786535e-13,-0.187280745088624,0.555,0.589,6.35811477332134e-09
"2773","RNF149",2.62944596734906e-13,0.38671089154057,0.474,0.394,6.37903591678882e-09
"2774","MAPK14",2.64710290363358e-13,0.49721901700629,0.346,0.257,6.42187164421506e-09
"2775","RBAK",2.74963428866598e-13,0.647147050398715,0.224,0.149,6.67061278430367e-09
"2776","RIOX2",2.80979395781282e-13,0.596003033108069,0.339,0.231,6.81656014165389e-09
"2777","RUSC1",2.86898993329116e-13,-0.114612461935445,0.429,0.443,6.96016957816436e-09
"2778","IWS1",2.89495116663767e-13,0.384388976909014,0.485,0.406,7.02315153026298e-09
"2779","CUL4B",2.94890168278873e-13,0.514706492543464,0.363,0.27,7.15403548244546e-09
"2780","BABAM1",3.04665023426087e-13,-0.129742164190493,0.487,0.497,7.39117346831686e-09
"2781","BNIP2",3.06102943130739e-13,0.445049694365066,0.316,0.234,7.42605740035172e-09
"2782","SCGB3A1",3.19858725595672e-13,-0.336579923317557,0.238,0.268,7.759772682951e-09
"2783","MTF2",3.29432916077996e-13,0.492832383165522,0.362,0.273,7.99204254405218e-09
"2784","RNPEP",3.35085098619169e-13,0.102906884626247,0.831,0.723,8.12916449250104e-09
"2785","TRERF1",3.380621221194e-13,0.675934350541167,0.22,0.148,8.20138708261665e-09
"2786","POLR2E",3.39221623001813e-13,-0.414896549063968,0.38,0.453,8.22951657402398e-09
"2787","MDN1",3.43942448041203e-13,0.399070820278187,0.199,0.155,8.34404378947959e-09
"2788","PHLPP2",3.48374515300845e-13,0.799102800531646,0.163,0.1,8.45156574119849e-09
"2789","SLC33A1",3.59013703668872e-13,0.548354391054295,0.362,0.264,8.70967245100683e-09
"2790","HDHD3",3.61488211315055e-13,-0.369137873703383,0.271,0.337,8.76970400650323e-09
"2791","TMEM35B",3.64407423821896e-13,-0.178269734175295,0.389,0.403,8.84052410191921e-09
"2792","BICD2",3.67278147193658e-13,0.59467963050458,0.172,0.122,8.91016785091813e-09
"2793","PGGT1B",3.78810896382885e-13,0.406232345568826,0.399,0.315,9.18995234624879e-09
"2794","RPP14",3.82218456451176e-13,0.730489264720527,0.221,0.138,9.27261975350553e-09
"2795","PTTG1IP",3.9309825243036e-13,0.149106152051872,0.805,0.758,9.53656360396054e-09
"2796","ADAM17",3.97213032370972e-13,0.442204645003583,0.37,0.272,9.63638816531979e-09
"2797","ALG11",4.04885583419613e-13,0.734968126429334,0.208,0.132,9.82252425375982e-09
"2798","ABCD3",4.07924986550823e-13,0.458601383088608,0.648,0.527,9.89626017372297e-09
"2799","PHF6",4.09312579051394e-13,0.449414283139086,0.591,0.47,9.92992316778681e-09
"2800","ATP6V0E2",4.1905847644305e-13,-0.486106910298491,0.292,0.378,1.01663586385084e-08
"2801","IFI6",4.22227754520782e-13,0.172811481187645,0.946,0.759,1.02432453246742e-08
"2802","RAB12",4.23833177099089e-13,0.534348430877584,0.181,0.127,1.02821928764239e-08
"2803","RHNO1",4.25029792134252e-13,-0.367563783009685,0.214,0.259,1.0311222757177e-08
"2804","ACADM",4.3147329287389e-13,0.442308205535702,0.76,0.624,1.04675420851206e-08
"2805","CNOT2",4.37993381833851e-13,0.447930926190423,0.662,0.526,1.06257194432892e-08
"2806","MON1B",4.38616356473153e-13,0.556256854315313,0.33,0.24,1.06408328080387e-08
"2807","IER3",4.40343175119897e-13,-0.349387583110318,0.879,0.925,1.06827254284087e-08
"2808","PACSIN3",4.4087793419455e-13,-0.302248515712678,0.294,0.335,1.06956986835598e-08
"2809","KMT2D",4.53262695646281e-13,0.659419550058036,0.194,0.129,1.09961529963788e-08
"2810","HIST1H1B",4.64293021039183e-13,-2.9719523237347,0.034,0.093,1.12637486904106e-08
"2811","MGAT4A",4.72929286214877e-13,0.175534755859063,0.634,0.581,1.14732644835729e-08
"2812","ALDOA",4.74077407143646e-13,-0.137857791554847,0.422,0.435,1.15011178973049e-08
"2813","ST3GAL5",4.75360454938667e-13,0.910597489067033,0.321,0.188,1.15322446368121e-08
"2814","CASP3",4.77751830058058e-13,0.547586079678405,0.429,0.318,1.15902593972085e-08
"2815","SYTL5",4.92997742356096e-13,0.924555983907527,0.249,0.137,1.19601252295589e-08
"2816","SLC35E2A",4.95434155190713e-13,1.01620271107635,0.123,0.062,1.20192326049267e-08
"2817","WASHC2A",4.96680737239024e-13,0.593666463930626,0.274,0.198,1.20494746854187e-08
"2818","MTOR",5.18188756962623e-13,0.494937986274787,0.363,0.269,1.25712592439132e-08
"2819","ENO2",5.28744391183101e-13,-0.45200820142637,0.219,0.27,1.2827338930102e-08
"2820","CNST",5.29830125759701e-13,0.557456700559529,0.275,0.194,1.28536788509303e-08
"2821","ZNF43",5.36619289002256e-13,0.469980993117853,0.371,0.28,1.30183839511947e-08
"2822","EPB41L5",5.48372173576793e-13,0.401989669893387,0.452,0.372,1.3303508930973e-08
"2823","METTL14",5.52441336971497e-13,0.537269705949777,0.398,0.301,1.34022268349285e-08
"2824","CACNA1D",5.58906501182103e-13,0.61112541398445,0.195,0.132,1.35590717186778e-08
"2825","POLD1",5.60207286689844e-13,-0.882113148794155,0.059,0.101,1.35906287750956e-08
"2826","EXOC5",5.64950353513667e-13,0.42301597843306,0.526,0.428,1.37056955762416e-08
"2827","LY75",5.72647032380216e-13,0.712359571209474,0.203,0.125,1.3892417005544e-08
"2828","CLGN",5.75521795223688e-13,0.768667907787466,0.433,0.326,1.39621587521267e-08
"2829","LIMD1-AS1",5.77190347489034e-13,1.77962664513626,0.032,0.009,1.4002637830084e-08
"2830","REV1",5.87668001819897e-13,0.542412854894941,0.346,0.261,1.42568257241507e-08
"2831","RACGAP1",5.95083889961661e-13,-1.01102667027267,0.062,0.109,1.44367351704699e-08
"2832","CASZ1",5.95602443381795e-13,0.462209992371767,0.393,0.318,1.44493152764424e-08
"2833","UGGT2",5.95976862964436e-13,0.542589439728142,0.343,0.258,1.44583986955172e-08
"2834","STX18-AS1",5.97204866906852e-13,1.31428406400935,0.077,0.033,1.44881900711602e-08
"2835","RHOG",6.03254160494557e-13,-0.35041637955822,0.256,0.312,1.4634945933598e-08
"2836","TSEN54",6.10236238863838e-13,-0.310824077901347,0.219,0.258,1.48043311548367e-08
"2837","BCLAF3",6.20811731193033e-13,0.574629382315502,0.218,0.151,1.5060892598743e-08
"2838","PLS3",6.28133798840873e-13,0.478966789006108,0.293,0.21,1.52385259598796e-08
"2839","ATP8B2",6.28834190268799e-13,1.15572325454214,0.124,0.058,1.52555174559211e-08
"2840","CSGALNACT2",6.49069419531938e-13,0.646888317427991,0.243,0.161,1.57464241178448e-08
"2841","ORAI1",6.49513685959883e-13,-0.165439426503732,0.372,0.385,1.57572020213868e-08
"2842","KCNMB3",6.54262992442263e-13,1.35024956129722,0.076,0.03,1.58724201966493e-08
"2843","REEP4",6.67628725617304e-13,-1.14830443781513,0.049,0.104,1.61966728834758e-08
"2844","RBL2",6.83323473243278e-13,0.551229240974482,0.445,0.33,1.65774274608819e-08
"2845","LRRC75A",6.83620282193587e-13,0.223278189802027,0.21,0.173,1.65846280460164e-08
"2846","TNRC18",6.91940584900285e-13,0.54263061245705,0.445,0.325,1.67864785896809e-08
"2847","QKI",7.08469645230069e-13,0.440566741337364,0.403,0.301,1.71874735932815e-08
"2848","ZNF141",7.15072814035442e-13,0.594622365930738,0.179,0.122,1.73476664684998e-08
"2849","PPP2R5C",7.294729406743e-13,0.445431228470282,0.74,0.606,1.76970135407585e-08
"2850","KLF13",7.37270013740628e-13,0.700206506084221,0.365,0.235,1.78861705333476e-08
"2851","SORBS2",7.39041148412947e-13,0.355233692188613,0.371,0.309,1.79291382604981e-08
"2852","MOSPD3",7.4205298514557e-13,-0.329572125765376,0.228,0.276,1.80022054196315e-08
"2853","GFM1",7.47381697220962e-13,0.503283358055283,0.466,0.357,1.81314799745805e-08
"2854","TADA2B",7.54667945914848e-13,0.576711913163664,0.306,0.215,1.83082443678942e-08
"2855","DNMT1",7.71287125135753e-13,-0.177279130773909,0.586,0.563,1.87114256557934e-08
"2856","MT1F",7.7372772726443e-13,-0.184405134557893,0.324,0.346,1.87706346634351e-08
"2857","ARFGAP3",7.86474031621164e-13,0.326023731102308,0.568,0.478,1.90798600071294e-08
"2858","M6PR",7.93971800266342e-13,0.456887571980878,0.773,0.653,1.92617558744615e-08
"2859","ARHGEF11",8.08895752754144e-13,0.829458234573643,0.188,0.111,1.96238109618155e-08
"2860","XPOT",8.23939917937145e-13,0.666142763074319,0.445,0.316,1.99887824091551e-08
"2861","MFSD14A",8.6130420748251e-13,0.585320126743883,0.338,0.241,2.08952400735257e-08
"2862","GARS",8.65969335980791e-13,0.443887482434514,0.518,0.432,2.1008416090894e-08
"2863","ARAP2",8.97784652342085e-13,0.415835242287492,0.227,0.175,2.1780255665819e-08
"2864","KDSR",9.16964362374391e-13,0.382157793981964,0.392,0.316,2.22455554312027e-08
"2865","NDUFA8",9.27198382320327e-13,-0.216675566481668,0.548,0.598,2.24938327550911e-08
"2866","ORC2",9.39184886920256e-13,0.499315957841869,0.275,0.203,2.27846253566854e-08
"2867","ZNF117",9.59875085113082e-13,0.656684373069736,0.211,0.138,2.32865695648434e-08
"2868","CCDC149",9.60964594968656e-13,0.608947115228857,0.304,0.209,2.33130010739396e-08
"2869","ANAPC7",9.80323853628252e-13,0.526300732581577,0.414,0.318,2.37826566890214e-08
"2870","TRIM27",1.03218538832229e-12,0.460825806285287,0.545,0.432,2.50408175206987e-08
"2871","PTPRK",1.04383434009894e-12,0.444500959044137,0.39,0.302,2.53234210908003e-08
"2872","TRIM28",1.063002151e-12,-0.163821167701772,0.54,0.549,2.578843218326e-08
"2873","RECQL4",1.08128925844301e-12,-1.11015894150395,0.036,0.078,2.62320774098275e-08
"2874","HYI",1.08354335125664e-12,-0.245486644717357,0.28,0.311,2.62867617014861e-08
"2875","SWSAP1",1.09604190399698e-12,-0.318460170645151,0.214,0.257,2.65899765909668e-08
"2876","ITSN1",1.09774807427874e-12,0.588242118879379,0.339,0.244,2.66313682820022e-08
"2877","ATXN7",1.117277127019e-12,0.537352062525498,0.256,0.185,2.7105143101481e-08
"2878","UBE4A",1.13324248275845e-12,0.373236457668768,0.313,0.258,2.74924626317199e-08
"2879","PFKL",1.13634797953459e-12,-0.223530488355052,0.456,0.503,2.75678019835092e-08
"2880","DCTN6",1.14010955790268e-12,-0.194100547043478,0.471,0.497,2.76590578747191e-08
"2881","CCNG1",1.14864840582555e-12,0.32710388379456,0.581,0.498,2.78662103253279e-08
"2882","MPDU1",1.16204535327053e-12,-0.517549542453444,0.201,0.275,2.8191220270343e-08
"2883","VHL",1.17698938601228e-12,0.429500136521179,0.343,0.26,2.85537625046578e-08
"2884","SNX14",1.18718478908769e-12,0.470965112106601,0.546,0.429,2.88011029832672e-08
"2885","GNL3",1.19669400614231e-12,0.310982190393323,0.666,0.594,2.90317965890125e-08
"2886","SYNJ2BP",1.21598340655663e-12,0.374268334020652,0.607,0.514,2.94997574430638e-08
"2887","LRP11",1.24829201507333e-12,0.524165846877048,0.468,0.349,3.0283564285679e-08
"2888","RUFY1",1.26190333952956e-12,0.340449686367579,0.499,0.422,3.0613775016987e-08
"2889","TNFRSF1A",1.2792527055427e-12,-0.144264091623679,0.501,0.517,3.10346706364658e-08
"2890","UBE4B",1.28411510124313e-12,0.619344823820057,0.294,0.2,3.11526323561584e-08
"2891","SYT13",1.28769490270259e-12,0.655616404194355,0.686,0.488,3.12394783395649e-08
"2892","S100A4",1.29232175099821e-12,-0.135813535298171,0.708,0.623,3.13517256792165e-08
"2893","RAB2A",1.29889529139082e-12,0.365105628866071,0.983,0.948,3.15111997691413e-08
"2894","CRNKL1",1.30179228986767e-12,0.396964963499882,0.403,0.321,3.15814809521897e-08
"2895","KLHL8",1.30830551469327e-12,0.626386512479087,0.248,0.169,3.17394917864587e-08
"2896","PRPF31",1.33988623277638e-12,-0.201924981311516,0.436,0.465,3.25056400071551e-08
"2897","GUF1",1.34676931469233e-12,0.583189057967642,0.256,0.182,3.26726235744359e-08
"2898","PPIE",1.35396652489832e-12,-0.192750735830409,0.396,0.418,3.28472278940332e-08
"2899","E2F8",1.35521266536043e-12,-2.15964712432306,0.009,0.045,3.28774592616439e-08
"2900","RANGRF",1.35948354665494e-12,-0.489123673531593,0.202,0.271,3.29810708418488e-08
"2901","TRAP1",1.36587345342286e-12,-0.175524369805851,0.408,0.429,3.31360899800385e-08
"2902","NAV1",1.4290544219432e-12,0.650813237788303,0.382,0.255,3.4668860276342e-08
"2903","PRPF38B",1.461342753002e-12,0.350553665934688,0.466,0.391,3.54521751878284e-08
"2904","MYO1D",1.47715909966125e-12,0.544264567975173,0.584,0.458,3.58358797577819e-08
"2905","ATL3",1.47862539166774e-12,0.408587258324875,0.573,0.457,3.58714520018594e-08
"2906","ZFAND2B",1.53562716578985e-12,-0.550171265278773,0.157,0.215,3.72543150420617e-08
"2907","BRWD3",1.5414363835406e-12,0.491211927499586,0.173,0.124,3.7395246664695e-08
"2908","CBR3-AS1",1.54592998096865e-12,0.555165327604592,0.142,0.099,3.75042613382995e-08
"2909","SEC62",1.62386998121826e-12,0.302737411848286,0.965,0.932,3.93950857443549e-08
"2910","SWAP70",1.6432913346982e-12,0.370498033809663,0.496,0.41,3.98662477797784e-08
"2911","POLR3A",1.67559947454347e-12,0.555128230209077,0.263,0.188,4.06500432524247e-08
"2912","ZNF254",1.78444409836261e-12,0.602136832694638,0.288,0.199,4.3290613826277e-08
"2913","NUP37",1.81828374010058e-12,-0.175703880100763,0.341,0.362,4.411156353484e-08
"2914","SHMT2",1.8349063126027e-12,-0.164973778306634,0.494,0.505,4.45148271437415e-08
"2915","OSER1",1.84024659382746e-12,-0.239838618057003,0.422,0.468,4.46443823662542e-08
"2916","NBPF14",1.85352326221287e-12,0.673014122386238,0.094,0.06,4.49664743412842e-08
"2917","BCL2",1.86272691772982e-12,0.463955456128592,0.217,0.169,4.51897550241255e-08
"2918","RRP9",1.876298928908e-12,-0.408373693472974,0.125,0.171,4.5519012015308e-08
"2919","TENT2",1.88663837304175e-12,0.541453017286136,0.328,0.24,4.5769846929993e-08
"2920","VPS53",1.91087529472963e-12,0.335243682644995,0.28,0.232,4.63578346501409e-08
"2921","ACIN1",1.92023897861918e-12,0.20089619531214,0.548,0.5,4.65849976213013e-08
"2922","MIDN",1.92970580466796e-12,0.356010288249869,0.623,0.525,4.68146628212447e-08
"2923","ZNF790-AS1",1.94081932397128e-12,0.69587508019505,0.131,0.082,4.70842767995433e-08
"2924","CMBL",1.96541887757685e-12,0.568123738366511,0.899,0.738,4.76810619700145e-08
"2925","CRYL1",1.96549224675866e-12,-0.280622821541885,0.324,0.366,4.76828419063651e-08
"2926","HIST1H1E",1.99890045166801e-12,-0.501193558335381,0.313,0.297,4.84933249574658e-08
"2927","YOD1",2.05517723917537e-12,0.710820063035581,0.166,0.098,4.98585998223944e-08
"2928","KIAA1211L",2.06257190387116e-12,0.702059483283735,0.258,0.168,5.00379943879145e-08
"2929","LAMTOR3",2.09655689059471e-12,0.527018587823662,0.54,0.417,5.08624701658276e-08
"2930","OAT",2.18749367816647e-12,0.274190082084521,0.717,0.639,5.30685966323185e-08
"2931","CHI3L2",2.24609623216017e-12,-0.665307935152494,0.242,0.293,5.44902945922058e-08
"2932","FAM126B",2.24787417351392e-12,0.596055032424728,0.246,0.169,5.45334274494477e-08
"2933","LPIN1",2.25223754345829e-12,0.423809431542261,0.405,0.314,5.46392828042982e-08
"2934","RBKS",2.25259340516296e-12,-0.339570052409284,0.191,0.24,5.46479160092535e-08
"2935","SMARCA4",2.27216923837125e-12,0.363654648580554,0.618,0.524,5.51228257228864e-08
"2936","CHTF18",2.2968708829697e-12,-0.920459460443638,0.048,0.085,5.57220876208449e-08
"2937","PUM2",2.32135585864522e-12,0.419806251621775,0.403,0.316,5.6316093130733e-08
"2938","RCAN3",2.3782877044474e-12,0.518304310242062,0.341,0.254,5.76972597098939e-08
"2939","SEC23A",2.40554628382435e-12,0.461169986148593,0.297,0.222,5.83585528455787e-08
"2940","RIPK1",2.40646766781893e-12,0.443812124698579,0.286,0.227,5.83809056212872e-08
"2941","GRHPR",2.42110973728453e-12,-0.387728931322433,0.399,0.486,5.87361222265228e-08
"2942","RPL7",2.46949012639981e-12,0.130598826676908,1,1,5.99098304664594e-08
"2943","DOCK1",2.46996307673578e-12,0.411211807747225,0.283,0.219,5.99213042416101e-08
"2944","IK",2.48980455652887e-12,0.373334417321036,0.853,0.773,6.04026585413905e-08
"2945","ADK",2.49169464305647e-12,0.465103316151901,0.754,0.629,6.04485120405499e-08
"2946","TMEM161B",2.49694763800831e-12,0.629622827285464,0.259,0.179,6.05759496980817e-08
"2947","AGRN",2.50087660685709e-12,-0.13206386551313,0.473,0.482,6.0671266482353e-08
"2948","HIST1H3B",2.53745788750253e-12,-3.25956240451763,0.005,0.037,6.15587283508115e-08
"2949","USP12",2.55559989045262e-12,0.540708326708931,0.321,0.232,6.19988533423805e-08
"2950","TMEM87B",2.55918288425587e-12,0.396409499951715,0.49,0.4,6.20857767720473e-08
"2951","CHD7",2.58262700117007e-12,0.388016834975117,0.159,0.122,6.2654531048386e-08
"2952","HPS4",2.67127319322175e-12,0.555492107389964,0.182,0.125,6.48050876675597e-08
"2953","TBL1X",2.76923685641631e-12,0.613714250278566,0.386,0.271,6.71816861366597e-08
"2954","ZNF675",2.83617941265666e-12,0.529600968265675,0.39,0.297,6.88057125510506e-08
"2955","PARP1",2.87284788294215e-12,0.396979485633628,0.938,0.858,6.96952896401766e-08
"2956","ZMAT2",2.9176777647742e-12,0.452340874454805,0.829,0.693,7.07828625734221e-08
"2957","LPIN2",2.95573064115025e-12,0.534286454479707,0.402,0.289,7.1706025354305e-08
"2958","STX3",3.07355063942843e-12,0.469174219956326,0.538,0.431,7.45643385125338e-08
"2959","MECP2",3.10631790927686e-12,0.508931494862892,0.389,0.293,7.53592724790567e-08
"2960","GK5",3.11823059870869e-12,0.166654102257389,0.217,0.189,7.56482743246729e-08
"2961","PRXL2A",3.14435264951479e-12,0.399725635920122,0.965,0.913,7.62819952772288e-08
"2962","AL109628.2",3.19338287201854e-12,2.05323821126901,0.035,0.009,7.74714684751698e-08
"2963","LHFPL5",3.20042968742677e-12,1.20534969245618,0.073,0.033,7.76424242169735e-08
"2964","CEP95",3.24594688157546e-12,0.48927527738787,0.187,0.146,7.87466713470207e-08
"2965","ZFYVE9",3.38024884590534e-12,0.495236817378784,0.175,0.128,8.20048370016636e-08
"2966","C1QBP",3.41278395388061e-12,-0.230563464107405,0.727,0.788,8.27941387211437e-08
"2967","CCDC92",3.45554329479005e-12,0.542443428564683,0.344,0.255,8.38314803316067e-08
"2968","STXBP5",3.48472355973533e-12,0.578361256329373,0.19,0.134,8.45393935591791e-08
"2969","SLC39A3",3.52260210810298e-12,-0.467826622954208,0.232,0.305,8.54583271425782e-08
"2970","DDX21",3.54477677235852e-12,0.246654701965116,0.741,0.658,8.59962844974177e-08
"2971","BRAF",3.64048215426229e-12,0.209728132966759,0.202,0.173,8.83180970624033e-08
"2972","CYTH2",3.76854670764714e-12,-0.209307577436216,0.472,0.511,9.14249431275195e-08
"2973","AATK",3.80261736595984e-12,0.652491497544774,0.296,0.202,9.22514972981857e-08
"2974","STAU1",3.9185478101014e-12,0.285591909186987,0.878,0.84,9.506396987306e-08
"2975","DIP2A",3.97377045994539e-12,0.469353460502182,0.211,0.154,9.64036713582751e-08
"2976","MAGT1",3.9806016180109e-12,0.426619963231186,0.651,0.537,9.65693952529444e-08
"2977","HIRIP3",3.99984058563208e-12,-0.346147681967559,0.229,0.263,9.70361326074344e-08
"2978","RBMS1",4.08192557918768e-12,0.396452066785502,0.498,0.415,9.90275145510931e-08
"2979","RAD54L2",4.14983844298229e-12,0.588545725266397,0.207,0.147,1.0067508062675e-07
"2980","ZBTB4",4.21328347147882e-12,0.385655758799317,0.257,0.207,1.02214257018076e-07
"2981","QPCT",4.22798597730655e-12,-0.226590179949501,0.242,0.268,1.02570939809457e-07
"2982","SFSWAP",4.22815682012172e-12,0.443558625573986,0.556,0.435,1.02575084456153e-07
"2983","C12orf75",4.26871167233598e-12,-0.723275483365344,0.287,0.406,1.03558945170871e-07
"2984","ANG",4.28397262435584e-12,-0.476814967290336,0.195,0.263,1.03929175866873e-07
"2985","PDCD11",4.30434829958378e-12,0.622036390132343,0.28,0.197,1.04423489747902e-07
"2986","B4GALT7",4.31760433060689e-12,-0.189236486834145,0.282,0.302,1.04745081060523e-07
"2987","LBR",4.3606064440495e-12,0.550146741098898,0.399,0.289,1.05788312332641e-07
